測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(ug/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
10210010,2019/11/15,08,,0.006,0.013,0.019,,0.017,,,,0,-6,,,,,
10210010,2019/11/15,09,,0.002,0.007,0.009,,0.025,,,,0.001,0,,,,,
10210010,2019/11/15,10,,0.001,0.004,0.005,,0.031,,,,0,4,,,,,
10210010,2019/11/15,11,,0.001,0.004,0.005,,0.034,,,,0,-8,,,,,
10210010,2019/11/15,12,,0.001,0.004,0.005,,0.035,,,,0.001,3,,,,,
10210010,2019/11/15,13,,0.001,0.004,0.005,,0.038,,,,0.001,4,,,,,
10210010,2019/11/15,14,,0.001,0.004,0.005,,0.038,,,,0,-4,,,,,
10210010,2019/11/15,15,,0.001,0.005,0.006,,0.039,,,,0.009,0,,,,,
10210010,2019/11/15,16,,0.001,0.005,0.006,,0.039,,,,0.006,7,,,,,
10210010,2019/11/15,17,,0.001,0.010,0.011,,0.032,,,,0.014,5,,,,,
10210010,2019/11/15,18,,0.001,0.014,0.015,,0.018,,,,0.021,13,,,,,
10210010,2019/11/15,19,,0.001,0.011,0.012,,0.017,,,,0,8,,,,,
10210010,2019/11/15,20,,0.001,0.008,0.009,,0.017,,,,0,-8,,,,,
10210010,2019/11/15,21,,0,0.008,0.008,,0.017,,,,0,0,,,,,
10210010,2019/11/15,22,,0,0.009,0.009,,0.015,,,,0,0,,,,,
10210010,2019/11/15,23,,0.001,0.008,0.009,,0.015,,,,0.006,11,,,,,
10210010,2019/11/15,24,,0,0.008,0.008,,0.013,,,,0,3,,,,,
10210010,2019/11/16,01,,0,0.007,0.007,,0.013,,,,0.006,2,,,,,
10210010,2019/11/16,02,,0,0.006,0.006,,0.016,,,,0.017,-6,,,,,
10210010,2019/11/16,03,,0,0.007,0.007,,0.015,,,,0.003,-1,,,,,
10210010,2019/11/16,04,,0,0.007,0.007,,0.014,,,,0.004,1,,,,,
10210010,2019/11/16,05,,0,0.006,0.006,,0.014,,,,0.011,-8,,,,,
10210010,2019/11/16,06,,0,0.006,0.006,,0.017,,,,0,-4,,,,,
10210010,2019/11/16,07,,0.001,0.008,0.009,,0.014,,,,0.008,7,,,,,
10210010,2019/11/16,08,,0.004,0.012,0.016,,0.014,,,,0.002,6,,,,,
10210010,2019/11/16,09,,0.004,0.009,0.013,,0.021,,,,0.004,2,,,,,
10210010,2019/11/16,10,,0.003,0.009,0.012,,0.027,,,,0.008,9,,,,,
10210010,2019/11/16,11,,0.001,0.005,0.006,,0.041,,,,0.016,-3,,,,,
10210010,2019/11/16,12,,0.001,0.004,0.005,,0.046,,,,0.012,3,,,,,
10210010,2019/11/16,13,,0.001,0.004,0.005,,0.050,,,,0.004,9,,,,,
10210010,2019/11/16,14,,0.001,0.004,0.005,,0.050,,,,0.018,9,,,,,
10210010,2019/11/16,15,,0,0.004,0.004,,0.049,,,,0.005,6,,,,,
10210010,2019/11/16,16,,0,0.006,0.006,,0.045,,,,0,4,,,,,
10210010,2019/11/16,17,,0,0.008,0.008,,0.038,,,,0.004,15,,,,,
10210010,2019/11/16,18,,0.001,0.012,0.013,,0.025,,,,0.015,8,,,,,
10210010,2019/11/16,19,,0.001,0.010,0.011,,0.022,,,,0,7,,,,,
10210010,2019/11/16,20,,0,0.008,0.008,,0.022,,,,0,8,,,,,
10210010,2019/11/16,21,,0,0.008,0.008,,0.019,,,,0.005,10,,,,,
10210010,2019/11/16,22,,0.001,0.007,0.008,,0.019,,,,0.014,18,,,,,
10210010,2019/11/16,23,,0.001,0.006,0.007,,0.020,,,,0,0,,,,,
10210010,2019/11/16,24,,0,0.005,0.005,,0.018,,,,0,11,,,,,
10210010,2019/11/17,01,,0,0.006,0.006,,0.014,,,,0.007,3,,,,,
10210010,2019/11/17,02,,0,0.006,0.006,,0.013,,,,0,9,,,,,
10210010,2019/11/17,03,,0,0.006,0.006,,0.010,,,,0.006,8,,,,,
10210010,2019/11/17,04,,0,0.005,0.005,,0.012,,,,0.009,6,,,,,
10210010,2019/11/17,05,,0,0.004,0.004,,0.019,,,,0.008,10,,,,,
10210010,2019/11/17,06,,0,0.004,0.004,,0.024,,,,0.004,2,,,,,
10210010,2019/11/17,07,,0,0.003,0.003,,0.029,,,,0.007,4,,,,,
10210010,2019/11/17,08,,0.001,0.004,0.005,,0.033,,,,0.014,13,,,,,
10210010,2019/11/17,09,,0.001,0.003,0.004,,0.038,,,,0.004,15,,,,,
10210010,2019/11/17,10,,0.001,0.003,0.004,,0.042,,,,0.001,8,,,,,
10210010,2019/11/17,11,,0.001,0.002,0.003,,0.043,,,,0.002,0,,,,,
10210010,2019/11/17,12,,0,0.002,0.002,,0.042,,,,0,0,,,,,
10210010,2019/11/17,13,,0,0.002,0.002,,0.041,,,,0,-1,,,,,
10210010,2019/11/17,14,,0,0.002,0.002,,0.041,,,,0.003,-2,,,,,
10210010,2019/11/17,15,,0.001,0.002,0.003,,0.041,,,,0.010,2,,,,,
10210010,2019/11/17,16,,0,0.002,0.002,,0.040,,,,0,7,,,,,
10210010,2019/11/17,17,,0,0.003,0.003,,0.036,,,,0.014,9,,,,,
10210010,2019/11/17,18,,0.001,0.006,0.007,,0.032,,,,0,2,,,,,
10210010,2019/11/17,19,,0.001,0.011,0.012,,0.022,,,,0.003,5,,,,,
10210010,2019/11/17,20,,0.001,0.010,0.011,,0.018,,,,0,5,,,,,
10210010,2019/11/17,21,,0.001,0.014,0.015,,0.011,,,,0.012,11,,,,,
10210010,2019/11/17,22,,0,0.010,0.010,,0.013,,,,0.007,3,,,,,
10210010,2019/11/17,23,,0,0.008,0.008,,0.013,,,,0.004,7,,,,,
10210010,2019/11/17,24,,0,0.009,0.009,,0.010,,,,0.016,3,,,,,
10210010,2019/11/18,01,,0,0.007,0.007,,0.011,,,,0,6,,,,,
10210010,2019/11/18,02,,0,0.007,0.007,,0.010,,,,0.004,1,,,,,
10210010,2019/11/18,03,,0,0.005,0.005,,0.012,,,,0,-2,,,,,
10210010,2019/11/18,04,,0,0.005,0.005,,0.013,,,,0,-5,,,,,
10210010,2019/11/18,05,,0,0.004,0.004,,0.016,,,,0.006,0,,,,,
10210010,2019/11/18,06,,0,0.005,0.005,,0.015,,,,0,1,,,,,
10210010,2019/11/18,07,,0.001,0.006,0.007,,0.015,,,,0.003,4,,,,,
10210010,2019/11/18,08,,0.002,0.007,0.009,,0.015,,,,0,0,,,,,
10210010,2019/11/18,09,,0.002,0.006,0.008,,0.020,,,,0,0,,,,,
10210010,2019/11/18,10,,0.001,0.005,0.006,,0.031,,,,0,4,,,,,
10210010,2019/11/18,11,,0.001,0.004,0.005,,0.037,,,,0.002,4,,,,,
10210010,2019/11/18,12,,0.001,0.005,0.006,,0.040,,,,0.005,0,,,,,
10210010,2019/11/18,13,,0.001,0.004,0.005,,0.043,,,,0.015,7,,,,,
10210010,2019/11/18,14,,0.001,0.005,0.006,,0.044,,,,0.006,12,,,,,
10210010,2019/11/18,15,,0.001,0.005,0.006,,0.047,,,,0.008,10,,,,,
10210010,2019/11/18,16,,0,0.006,0.006,,0.045,,,,0.015,5,,,,,
10210010,2019/11/18,17,,0.001,0.011,0.012,,0.034,,,,0.008,6,,,,,
10210010,2019/11/18,18,,0.001,0.017,0.018,,0.019,,,,0.016,6,,,,,
10210010,2019/11/18,19,,0.001,0.015,0.016,,0.015,,,,0.006,17,,,,,
10210010,2019/11/18,20,,0.001,0.012,0.013,,0.014,,,,0.011,13,,,,,
10210010,2019/11/18,21,,0.001,0.009,0.010,,0.015,,,,0.012,16,,,,,
10210010,2019/11/18,22,,0.001,0.009,0.010,,0.013,,,,0.002,8,,,,,
10210010,2019/11/18,23,,0,0.009,0.009,,0.013,,,,0.009,8,,,,,
10210010,2019/11/18,24,,0,0.009,0.009,,0.012,,,,0.011,16,,,,,
10210010,2019/11/19,01,,0,0.004,0.004,,0.018,,,,0.008,5,,,,,
10210010,2019/11/19,02,,0,0.004,0.004,,0.019,,,,0.005,0,,,,,
10210010,2019/11/19,03,,0,0.004,0.004,,0.019,,,,0.008,3,,,,,
10210010,2019/11/19,04,,0,0.005,0.005,,0.017,,,,0,5,,,,,
10210010,2019/11/19,05,,0,0.007,0.007,,0.013,,,,0.009,3,,,,,
10210010,2019/11/19,06,,0,0.008,0.008,,0.010,,,,0.015,6,,,,,
10210010,2019/11/19,07,,0.002,0.010,0.012,,0.006,,,,0,3,,,,,
10210010,2019/11/19,08,,0.011,0.013,0.024,,0.005,,,,0.002,12,,,,,
10210010,2019/11/19,09,,0.009,0.012,0.021,,0.012,,,,0,4,,,,,
10210010,2019/11/19,10,,0.003,0.007,0.010,,0.027,,,,0,0,,,,,
10210010,2019/11/19,11,,0.002,0.005,0.007,,0.036,,,,0.002,3,,,,,
10210010,2019/11/19,12,,0.001,0.004,0.005,,0.042,,,,0.004,-2,,,,,
10210010,2019/11/19,13,,0.001,0.004,0.005,,0.041,,,,0.005,7,,,,,
10210010,2019/11/19,14,,0.001,0.003,0.004,,0.039,,,,0.013,7,,,,,
10210010,2019/11/19,15,,0.001,0.004,0.005,,0.036,,,,0.003,5,,,,,
10210010,2019/11/19,16,,0.001,0.004,0.005,,0.035,,,,0.009,8,,,,,
10210010,2019/11/19,17,,0,0.006,0.006,,0.033,,,,0.024,0,,,,,
10210010,2019/11/19,18,,0,0.011,0.011,,0.026,,,,0.011,7,,,,,
10210010,2019/11/19,19,,0.001,0.013,0.014,,0.020,,,,0.016,6,,,,,
10210010,2019/11/19,20,,0,0.004,0.004,,0.034,,,,0,2,,,,,
10210010,2019/11/19,21,,0.001,0.003,0.004,,0.036,,,,0,1,,,,,
10210010,2019/11/19,22,,0,0.002,0.002,,0.037,,,,0.003,0,,,,,
10210010,2019/11/19,23,,0,0.006,0.006,,0.030,,,,0,-6,,,,,
10210010,2019/11/19,24,,0,0.005,0.005,,0.027,,,,0.001,-6,,,,,
10210010,2019/11/20,01,,0,0.007,0.007,,,,,,0,-3,,,,,
10210010,2019/11/20,02,,0,0.006,0.006,,0.030,,,,0,-1,,,,,
10210010,2019/11/20,03,,0,0.004,0.004,,0.031,,,,0,0,,,,,
10210010,2019/11/20,04,,0,0.005,0.005,,0.023,,,,0.005,0,,,,,
10210010,2019/11/20,05,,0,0.005,0.005,,0.022,,,,0.005,-6,,,,,
10210010,2019/11/20,06,,0,0.005,0.005,,0.022,,,,0,1,,,,,
10210010,2019/11/20,07,,0,0.006,0.006,,0.021,,,,0,3,,,,,
10210010,2019/11/20,08,,0.001,0.005,0.006,,0.025,,,,0,-1,,,,,
10210010,2019/11/20,09,,0.001,0.004,0.005,,0.031,,,,0,3,,,,,
10210010,2019/11/20,10,,0.001,0.003,0.004,,0.035,,,,0,7,,,,,
10210010,2019/11/20,11,,0.001,0.002,0.003,,0.036,,,,0,5,,,,,
10210010,2019/11/20,12,,0,0.002,0.002,,0.035,,,,0.003,0,,,,,
10210010,2019/11/20,13,,0.001,0.002,0.003,,0.035,,,,0.003,2,,,,,
10210010,2019/11/20,14,,0.001,0.002,0.003,,0.036,,,,0.002,0,,,,,
10210010,2019/11/20,15,,0.001,0.001,0.002,,0.037,,,,0.010,1,,,,,
10210010,2019/11/20,16,,0,0.002,0.002,,0.037,,,,0.011,0,,,,,
10210010,2019/11/20,17,,0.001,0.003,0.004,,0.034,,,,0,0,,,,,
10210010,2019/11/20,18,,0.002,0.008,0.010,,0.028,,,,0.006,-2,,,,,
10210010,2019/11/20,19,,0,0.007,0.007,,0.027,,,,0,-1,,,,,
10210010,2019/11/20,20,,0.001,0.006,0.007,,0.027,,,,0,-6,,,,,
10210010,2019/11/20,21,,0,0.005,0.005,,0.027,,,,0,0,,,,,
10210010,2019/11/20,22,,0,0.004,0.004,,0.028,,,,0.003,2,,,,,
10210010,2019/11/20,23,,0,0.003,0.003,,0.028,,,,0,-2,,,,,
10210010,2019/11/20,24,,0,0.003,0.003,,0.029,,,,0,-2,,,,,
10210010,2019/11/21,01,,0,0.003,0.003,,0.029,,,,0.011,1,,,,,
10210010,2019/11/21,02,,0,0.002,0.002,,0.030,,,,0,2,,,,,
10210010,2019/11/21,03,,0,0.002,0.002,,0.031,,,,0,8,,,,,
10210010,2019/11/21,04,,0,0.002,0.002,,0.029,,,,0,1,,,,,
10210010,2019/11/21,05,,0,0.002,0.002,,0.030,,,,0,0,,,,,
10210010,2019/11/21,06,,0,0.003,0.003,,0.028,,,,0,8,,,,,
10210010,2019/11/21,07,,0,0.005,0.005,,0.027,,,,0,0,,,,,
10210010,2019/11/21,08,,0.001,0.007,0.008,,0.026,,,,0.012,-3,,,,,
10210010,2019/11/21,09,,0.001,0.005,0.006,,0.030,,,,0,0,,,,,
10210010,2019/11/21,10,,0.001,0.003,0.004,,0.034,,,,0,2,,,,,
10210010,2019/11/21,11,,0.001,0.002,0.003,,0.036,,,,0,-2,,,,,
10210010,2019/11/21,12,,0.001,0.003,0.004,,0.036,,,,0.007,-1,,,,,
10210010,2019/11/21,13,,0.001,0.003,0.004,,0.037,,,,0,0,,,,,
10210010,2019/11/21,14,,0.001,0.003,0.004,,0.039,,,,0,0,,,,,
10210010,2019/11/21,15,,0.001,0.003,0.004,,0.039,,,,0,-5,,,,,
10210010,2019/11/21,16,,0,0.004,0.004,,0.037,,,,0.003,0,,,,,
10210010,2019/11/21,17,,0,0.007,0.007,,0.033,,,,0,0,,,,,
10210010,2019/11/21,18,,0.001,0.011,0.012,,0.023,,,,0.001,0,,,,,
10210010,2019/11/21,19,,0.001,0.017,0.018,,0.011,,,,0.004,2,,,,,
10210010,2019/11/21,20,,0.001,0.013,0.014,,0.011,,,,0.017,4,,,,,
10210010,2019/11/21,21,,0.002,0.014,0.016,,0.009,,,,0.007,9,,,,,
10210010,2019/11/21,22,,0.003,0.016,0.019,,0.005,,,,0.004,0,,,,,
10210010,2019/11/21,23,,0.001,0.010,0.011,,0.009,,,,0.011,9,,,,,
10210010,2019/11/21,24,,0,0.010,0.010,,0.009,,,,0.005,10,,,,,
10210010,2019/11/22,01,,0,0.009,0.009,,0.009,,,,0.012,-2,,,,,
10210010,2019/11/22,02,,0,0.007,0.007,,0.012,,,,0.008,9,,,,,
10210010,2019/11/22,03,,0,0.006,0.006,,0.014,,,,0.006,-1,,,,,
10210010,2019/11/22,04,,0,0.006,0.006,,0.014,,,,0.004,2,,,,,
10210010,2019/11/22,05,,0.001,0.007,0.008,,0.012,,,,0,5,,,,,
10210010,2019/11/22,06,,0.001,0.010,0.011,,0.008,,,,0.002,7,,,,,
10210010,2019/11/22,07,,0.002,0.010,0.012,,0.008,,,,0,1,,,,,
10210010,2019/11/22,08,,0.006,0.011,0.017,,0.007,,,,0,5,,,,,
10210010,2019/11/22,09,,0.011,0.014,0.025,,0.007,,,,0.014,8,,,,,
10210010,2019/11/22,10,,0.011,0.014,0.025,,0.010,,,,0.004,9,,,,,
10210010,2019/11/22,11,,0.005,0.013,0.018,,0.023,,,,0.014,15,,,,,
10210010,2019/11/22,12,,0.001,0.007,0.008,,0.034,,,,0.002,12,,,,,
10210010,2019/11/22,13,,,,,,,,,,,,,,,,
10210010,2019/11/22,14,,0.002,0.010,0.012,,0.020,,,,0.014,15,,,,,
10210010,2019/11/22,15,,0.001,0.010,0.011,,0.021,,,,0.005,13,,,,,
10210010,2019/11/22,16,,0,0.009,0.009,,0.023,,,,0.013,11,,,,,
10210010,2019/11/22,17,,0.001,0.014,0.015,,0.016,,,,0.011,8,,,,,
10210010,2019/11/22,18,,0.001,0.015,0.016,,0.014,,,,0.020,13,,,,,
10210010,2019/11/22,19,,0.001,0.017,0.018,,0.011,,,,0.029,14,,,,,
10210010,2019/11/22,20,,0.001,0.019,0.020,,0.006,,,,0.012,14,,,,,
10210010,2019/11/22,21,,0.001,0.014,0.015,,0.008,,,,0.024,9,,,,,
10210010,2019/11/22,22,,0.001,0.016,0.017,,0.006,,,,0.020,13,,,,,
10210010,2019/11/22,23,,0,0.011,0.011,,0.010,,,,0.010,3,,,,,
10210010,2019/11/22,24,,0,0.006,0.006,,0.016,,,,0,-3,,,,,
10210010,2019/11/23,01,,0,0.004,0.004,,0.018,,,,0,-2,,,,,
10210010,2019/11/23,02,,0,0.005,0.005,,0.016,,,,0,-5,,,,,
10210010,2019/11/23,03,,0,0.004,0.004,,0.015,,,,0,4,,,,,
10210010,2019/11/23,04,,0,0.005,0.005,,0.015,,,,0,1,,,,,
10210010,2019/11/23,05,,0,0.005,0.005,,0.014,,,,0,2,,,,,
10210010,2019/11/23,06,,0,0.005,0.005,,0.014,,,,0,0,,,,,
10210010,2019/11/23,07,,0,0.004,0.004,,0.016,,,,0,7,,,,,
10210010,2019/11/23,08,,0.001,0.005,0.006,,0.016,,,,0,1,,,,,
10210010,2019/11/23,09,,0.001,0.005,0.006,,0.018,,,,0.005,-2,,,,,
10210010,2019/11/23,10,,0.002,0.007,0.009,,0.018,,,,0,0,,,,,
10210010,2019/11/23,11,,0.001,0.005,0.006,,0.024,,,,0,0,,,,,
10210010,2019/11/23,12,,0.001,0.004,0.005,,0.033,,,,0,5,,,,,
10210010,2019/11/23,13,,0.001,0.004,0.005,,0.035,,,,0,4,,,,,
10210010,2019/11/23,14,,0.001,0.003,0.004,,0.035,,,,0.009,-4,,,,,
10210010,2019/11/23,15,,0,0.003,0.003,,0.036,,,,0,1,,,,,
10210010,2019/11/23,16,,0,0.003,0.003,,0.035,,,,0.007,0,,,,,
10210010,2019/11/23,17,,0,0.004,0.004,,0.033,,,,0,-5,,,,,
10210010,2019/11/23,18,,0.001,0.007,0.008,,0.026,,,,0.003,1,,,,,
10210010,2019/11/23,19,,0,0.008,0.008,,0.023,,,,0.001,-4,,,,,
10210010,2019/11/23,20,,0,0.007,0.007,,0.019,,,,0,6,,,,,
10210010,2019/11/23,21,,0.001,0.006,0.007,,0.017,,,,0.010,-7,,,,,
10210010,2019/11/23,22,,0,0.004,0.004,,0.019,,,,0.005,0,,,,,
10210010,2019/11/23,23,,0.001,0.005,0.006,,0.018,,,,0,-3,,,,,
10210010,2019/11/23,24,,0,0.003,0.003,,0.018,,,,0.011,-2,,,,,
10210010,2019/11/24,01,,0,0.002,0.002,,0.020,,,,0.002,-5,,,,,
10210010,2019/11/24,02,,0,0.003,0.003,,0.019,,,,0,1,,,,,
10210010,2019/11/24,03,,0,0.003,0.003,,0.020,,,,0.005,-3,,,,,
10210010,2019/11/24,04,,0,0.003,0.003,,0.020,,,,0.004,7,,,,,
10210010,2019/11/24,05,,0,0.003,0.003,,0.021,,,,0,-5,,,,,
10210010,2019/11/24,06,,0,0.003,0.003,,0.020,,,,0,-6,,,,,
10210010,2019/11/24,07,,0,0.002,0.002,,0.019,,,,0.010,1,,,,,
10210010,2019/11/24,08,,0.001,0.003,0.004,,0.019,,,,0,-2,,,,,
10210010,2019/11/24,09,,0.001,0.003,0.004,,0.019,,,,0,1,,,,,
10210010,2019/11/24,10,,0.001,0.003,0.004,,0.022,,,,0,0,,,,,
10210010,2019/11/24,11,,0.001,0.003,0.004,,0.026,,,,0.009,-2,,,,,
10210010,2019/11/24,12,,0.001,0.003,0.004,,0.032,,,,0,-3,,,,,
10210010,2019/11/24,13,,0.001,0.003,0.004,,0.039,,,,0.005,-1,,,,,
10210010,2019/11/24,14,,0.001,0.002,0.003,,0.041,,,,0,5,,,,,
10210010,2019/11/24,15,,0,0.002,0.002,,0.041,,,,0.002,4,,,,,
10210010,2019/11/24,16,,0,0.003,0.003,,0.030,,,,0.010,-7,,,,,
10210010,2019/11/24,17,,0.001,0.007,0.008,,0.020,,,,0.016,8,,,,,
10210010,2019/11/24,18,,0.002,0.009,0.011,,0.010,,,,0.014,7,,,,,
10210010,2019/11/24,19,,0.001,0.009,0.010,,0.009,,,,0.002,2,,,,,
10210010,2019/11/24,20,,0.002,0.008,0.010,,0.004,,,,0.008,11,,,,,
10210010,2019/11/24,21,,0.001,0.009,0.010,,0.005,,,,0.011,5,,,,,
10210010,2019/11/24,22,,0.003,0.007,0.010,,0.004,,,,0.004,4,,,,,
10210010,2019/11/24,23,,0.001,0.007,0.008,,0.004,,,,0,9,,,,,
10210010,2019/11/24,24,,0.001,0.004,0.005,,0.004,,,,0.004,-1,,,,,
10210010,2019/11/25,01,,0.001,0.003,0.004,,0.005,,,,0,2,,,,,
10210010,2019/11/25,02,,0,0.002,0.002,,0.010,,,,0.009,5,,,,,
10210010,2019/11/25,03,,0,0.002,0.002,,0.009,,,,0,2,,,,,
10210010,2019/11/25,04,,0.001,0.005,0.006,,0.003,,,,0.017,5,,,,,
10210010,2019/11/25,05,,0.001,0.005,0.006,,0.002,,,,0.013,-6,,,,,
10210010,2019/11/25,06,,0.001,0.006,0.007,,0.002,,,,0,3,,,,,
10210010,2019/11/25,07,,0.002,0.007,0.009,,0.003,,,,0.008,4,,,,,
10210010,2019/11/25,08,,0.008,0.007,0.015,,0.003,,,,0.021,-3,,,,,
10210010,2019/11/25,09,,0.007,0.007,0.014,,0.006,,,,0.005,1,,,,,
10210010,2019/11/25,10,,0.009,0.008,0.017,,0.010,,,,0,10,,,,,
10210010,2019/11/25,11,,0.004,0.008,0.012,,0.017,,,,0,9,,,,,
10210010,2019/11/25,12,,0.003,0.008,0.011,,0.019,,,,0.014,7,,,,,
10210010,2019/11/25,13,,0.002,0.007,0.009,,0.024,,,,0,8,,,,,
10210010,2019/11/25,14,,0.001,0.004,0.005,,0.033,,,,0,2,,,,,
10210010,2019/11/25,15,,0.001,0.003,0.004,,0.034,,,,0,0,,,,,
10210010,2019/11/25,16,,0.001,0.003,0.004,,0.033,,,,0,12,,,,,
10210010,2019/11/25,17,,0,0.004,0.004,,0.032,,,,0,0,,,,,
10210010,2019/11/25,18,,0,0.004,0.004,,0.031,,,,0.002,6,,,,,
10210010,2019/11/25,19,,0,0.003,0.003,,0.032,,,,0,-3,,,,,
10210010,2019/11/25,20,,0,0.002,0.002,,0.034,,,,0,0,,,,,
10210010,2019/11/25,21,,0.001,0.003,0.004,,0.033,,,,0,-3,,,,,
10210010,2019/11/25,22,,0,0.003,0.003,,0.033,,,,0.002,4,,,,,
10210010,2019/11/25,23,,0,0.002,0.002,,0.032,,,,0,5,,,,,
10210010,2019/11/25,24,,0,0.002,0.002,,0.032,,,,0.003,1,,,,,
10210010,2019/11/26,01,,0,0.002,0.002,,0.032,,,,0.003,2,,,,,
10210010,2019/11/26,02,,0,0.001,0.001,,0.031,,,,0.004,-3,,,,,
10210010,2019/11/26,03,,0,0.002,0.002,,0.031,,,,0,-5,,,,,
10210010,2019/11/26,04,,0,0.001,0.001,,0.031,,,,0,0,,,,,
10210010,2019/11/26,05,,0,0.002,0.002,,0.030,,,,0,-1,,,,,
10210010,2019/11/26,06,,0,0.002,0.002,,0.029,,,,0,3,,,,,
10210010,2019/11/26,07,,0.001,0.005,0.006,,0.022,,,,0.004,-2,,,,,
10210010,2019/11/26,08,,0.001,0.008,0.009,,0.021,,,,0.008,6,,,,,
10210010,2019/11/26,09,,0.003,0.013,0.016,,0.019,,,,0,3,,,,,
10210010,2019/11/26,10,,0.003,0.011,0.014,,0.021,,,,0.020,1,,,,,
10210010,2019/11/26,11,,0.004,0.010,0.014,,0.022,,,,0.005,15,,,,,
10210010,2019/11/26,12,,0.003,0.007,0.010,,0.026,,,,0.003,6,,,,,
10210010,2019/11/26,13,,0.002,0.007,0.009,,0.027,,,,0.004,4,,,,,
10210010,2019/11/26,14,,0.002,0.007,0.009,,0.027,,,,0.001,5,,,,,
10210010,2019/11/26,15,,0.002,0.008,0.010,,0.025,,,,0.003,7,,,,,
10210010,2019/11/26,16,,0.001,0.009,0.010,,0.023,,,,0.002,-1,,,,,
10210010,2019/11/26,17,,0.001,0.011,0.012,,0.020,,,,0.016,4,,,,,
10210010,2019/11/26,18,,0.001,0.012,0.013,,0.018,,,,0.018,8,,,,,
10210010,2019/11/26,19,,0.001,0.012,0.013,,0.018,,,,0.015,4,,,,,
10210010,2019/11/26,20,,0,0.010,0.010,,0.019,,,,0,7,,,,,
10210010,2019/11/26,21,,0.001,0.010,0.011,,0.019,,,,0.010,3,,,,,
10210010,2019/11/26,22,,0,0.011,0.011,,0.017,,,,0.019,4,,,,,
10210010,2019/11/26,23,,0,0.012,0.012,,0.016,,,,0.001,1,,,,,
10210010,2019/11/26,24,,0,0.013,0.013,,0.013,,,,0,7,,,,,
10210010,2019/11/27,01,,0,0.010,0.010,,,,,,0.010,7,,,,,
10210010,2019/11/27,02,,0,0.011,0.011,,0.011,,,,0.008,4,,,,,
10210010,2019/11/27,03,,0,0.010,0.010,,0.010,,,,0.012,14,,,,,
10210010,2019/11/27,04,,0.001,0.009,0.010,,0.010,,,,0.014,12,,,,,
10210010,2019/11/27,05,,0,0.010,0.010,,0.008,,,,0.002,10,,,,,
10210010,2019/11/27,06,,0,0.010,0.010,,0.006,,,,0.006,16,,,,,
10210010,2019/11/27,07,,0.001,0.008,0.009,,0.006,,,,0.018,0,,,,,
10210010,2019/11/27,08,,0.003,0.008,0.011,,0.006,,,,0.002,10,,,,,
10210010,2019/11/27,09,,0.005,0.007,0.012,,0.007,,,,0.002,8,,,,,
10210010,2019/11/27,10,,0.004,0.007,0.011,,0.010,,,,0.002,8,,,,,
10210010,2019/11/27,11,,0.004,0.007,0.011,,0.015,,,,0,4,,,,,
10210010,2019/11/27,12,,0.002,0.006,0.008,,0.023,,,,0.007,4,,,,,
10210010,2019/11/27,13,,0.001,0.005,0.006,,0.030,,,,0.011,0,,,,,
10210010,2019/11/27,14,,0.001,0.004,0.005,,0.033,,,,0.013,6,,,,,
10210010,2019/11/27,15,,0.001,0.007,0.008,,0.030,,,,0,4,,,,,
10210010,2019/11/27,16,,0.001,0.011,0.012,,0.025,,,,0.007,8,,,,,
10210010,2019/11/27,17,,0.001,0.015,0.016,,0.021,,,,0.019,10,,,,,
10210010,2019/11/27,18,,0.001,0.018,0.019,,0.013,,,,0.016,11,,,,,
10210010,2019/11/27,19,,0.003,0.023,0.026,,0.004,,,,0,12,,,,,
10210010,2019/11/27,20,,0.005,0.020,0.025,,0.002,,,,0.007,8,,,,,
10210010,2019/11/27,21,,0.004,0.017,0.021,,0.003,,,,0.017,14,,,,,
10210010,2019/11/27,22,,0.004,0.014,0.018,,0.001,,,,0.014,13,,,,,
10210010,2019/11/27,23,,0.004,0.013,0.017,,0.002,,,,0.001,7,,,,,
10210010,2019/11/27,24,,0.001,0.010,0.011,,0.003,,,,0.007,8,,,,,
10210010,2019/11/28,01,,0,0.007,0.007,,0.013,,,,0,4,,,,,
10210010,2019/11/28,02,,0,0.004,0.004,,0.021,,,,0.001,7,,,,,
10210010,2019/11/28,03,,0,0.004,0.004,,0.024,,,,0,5,,,,,
10210010,2019/11/28,04,,0,0.002,0.002,,0.031,,,,0,0,,,,,
10210010,2019/11/28,05,,0,0.002,0.002,,0.032,,,,0,5,,,,,
10210010,2019/11/28,06,,0,0.002,0.002,,0.034,,,,0,1,,,,,
10210010,2019/11/28,07,,0,0.003,0.003,,0.032,,,,0,4,,,,,
10210010,2019/11/28,08,,0,0.005,0.005,,0.030,,,,0,-1,,,,,
10210010,2019/11/28,09,,0.001,0.005,0.006,,0.031,,,,0,0,,,,,
10210010,2019/11/28,10,,0.001,0.004,0.005,,0.033,,,,0,-3,,,,,
10210010,2019/11/28,11,,0.001,0.004,0.005,,0.033,,,,0,0,,,,,
10210010,2019/11/28,12,,0.001,0.004,0.005,,0.033,,,,0.017,-2,,,,,
10210010,2019/11/28,13,,0.001,0.003,0.004,,0.034,,,,0.008,1,,,,,
